id_str,feat_pca_0,feat_pca_1,feat_pca_2,feat_pca_3,feat_pca_4,feat_pca_5,feat_pca_6,feat_pca_7,feat_pca_8,feat_pca_9,feat_pca_10,feat_pca_11,feat_pca_12,feat_pca_13,feat_pca_14,feat_pca_15,feat_pca_16,feat_pca_17,feat_pca_18,feat_pca_19,feat_pca_20,feat_pca_21,feat_pca_22,feat_pca_23,feat_pca_24,feat_pca_25,feat_pca_26,feat_pca_27,feat_pca_28,feat_pca_29,feat_pca_30,feat_pca_31,feat_pca_32,feat_pca_33,feat_pca_34,feat_pca_35,feat_pca_36,feat_pca_37,feat_pca_38,feat_pca_39,label,label2
102159776_2713148697669322983,-5.702980194,5.583589746,0.501920748,12.13444723,-11.72386786,12.36224692,-11.11365093,-2.310032226,-6.191220502,-3.604704931,-4.318307148,3.161376077,3.308294252,0.828977658,1.254826914,-1.93203858,-0.418864752,-1.8743297,0.829149807,-1.833952864,-0.860213072,1.636231622,-2.597242972,0.422929572,1.026048192,1.50322594,-0.869736231,-0.406585943,1.178809175,-2.376172436,-2.124442507,-1.026842406,-0.718590658,0.889959672,-1.383952653,0.951299702,-0.252004178,-1.124656991,-0.420080293,0.085788367,0,1
102159776_2713310447668259151,-6.669204293,3.208921775,4.386828203,1.535715769,1.08008933,-1.347421606,5.309751752,-2.915806244,-1.948065299,-0.337993695,0.827892812,0.644927533,-2.206874169,0.272385605,0.20069159,0.662343844,-0.273917648,-1.044531637,-0.725908552,-1.105697449,0.483969863,0.802558888,0.391236748,1.615925093,-0.022325991,-0.094145585,1.135070228,0.56470223,-0.230045744,-0.530509673,1.349285641,0.11334197,-0.768870465,0.179191869,-0.420419659,0.313528343,-0.59727981,0.021451236,-0.134668627,-0.937460984,0,1
102159776_2713891295670340056,-0.131297334,4.465508818,-0.994328321,0.19525679,4.231402509,2.868768242,3.274579164,0.766877628,-2.504695677,4.024349026,-4.382634234,0.200093687,-2.76816423,0.582006563,-0.293456543,0.763363867,-0.188611476,0.599302467,0.208955568,0.177147407,-1.408159628,1.320582799,-0.039872099,-1.050306466,1.062115872,-0.612420579,-0.406178258,-0.604379418,0.551276346,1.104840222,-0.991035115,-0.091609007,-0.762215668,-0.103852972,-1.150358643,1.371349676,0.008444127,0.043979274,0.649332791,-0.497013183,0,1
102159776_2713984547669599133,2.836484435,7.932281485,6.210511516,3.111543665,4.986231256,2.384354704,2.971843868,-1.423927803,-4.486771429,4.547685418,-0.766233129,-3.676052426,-5.393867824,-2.521387955,1.078891606,-0.869237701,-0.261070066,0.942519561,0.014519989,-1.408197346,-0.072668917,1.170053942,-0.96978868,-0.516768277,0.054574164,0.32454592,-0.724914019,0.011122631,-0.729354946,-0.388203394,0.738382548,-0.549943435,-1.415122962,0.659418395,0.169778301,1.175362905,-0.617949869,-0.110701567,1.054308627,-0.499379446,0,1
102159776_2714258099668328507,1.341555687,-1.272541906,4.895299835,-2.716112144,4.715154566,3.964315348,1.848072146,-3.559767122,-3.263259828,2.516078098,-0.545261808,1.561582227,-2.416521243,-1.7374818,-0.270351943,-1.667084419,-0.179042559,-0.448928349,0.215305022,-0.937254653,-0.410737023,0.122144858,0.473775007,1.865894109,0.099133671,0.894764743,1.138190359,1.09509364,0.132513263,0.753286673,0.872824005,0.294513248,-0.953653349,0.474447471,0.568394397,0.930627951,2.085910737,-0.221068079,-0.143810367,0.08008533,1,0
102159777_2715303444671134839,1.713916263,5.95966041,6.22456097,1.099893408,2.324329784,0.041051521,4.169999612,-1.210297358,-3.210819854,-0.155949445,1.097226262,-1.601192107,-4.452895328,-2.95814617,1.59890707,-3.094543427,0.855866994,-1.075151864,-0.044484243,-0.3989586,0.341567995,1.24047774,-0.070998956,0.567744539,-0.162406779,0.487494352,0.350465473,-0.565290007,0.470559399,-0.051921421,0.478249756,-0.216842544,0.26977827,0.259980664,-0.763032849,0.61595442,-0.652546655,0.719400767,0.77358466,-0.097606024,0,1
102159777_2716894921672194193,-2.356669466,4.746361242,-3.094337104,0.503108622,3.274659796,-1.127565034,-0.273202327,2.929657128,1.723495018,-1.964780403,-3.437885944,-0.686129222,-1.563189928,1.373076799,0.360624121,-0.956163264,0.772865767,0.591057516,-0.91015718,0.021086716,-0.342722726,1.390041737,-0.024822534,-0.825071312,-0.288041593,-0.324897857,1.2641395,-0.450794442,0.144421126,1.093926142,0.619019694,0.255652597,-0.860026954,0.201781816,0.356868217,-0.31658343,-0.492047702,0.035320043,-0.093025318,0.129289964,0,1
102159777_2717969127670159783,-3.257957084,5.521600155,-5.319812036,5.624879979,7.774058433,1.811354598,2.153967986,-0.04608116,-3.708247747,0.018774984,0.929690841,0.397696532,3.57002645,-1.321520507,-1.442581213,-1.57936798,-0.497350778,4.501424897,2.082613824,0.921700369,-0.226755198,0.12324065,2.376607582,0.679356003,-0.575646788,-0.4832354,1.38084718,-2.911094432,0.718069915,0.173580118,0.567871627,-0.737704652,-0.293666629,0.432658969,0.613962607,-1.181256972,1.136470874,-0.274479624,0.642484171,-0.290929849,0,1
102159777_2718026678671696500,-0.992238189,4.073125588,-2.179115909,-4.511627528,-3.191584048,-3.266498598,0.813768486,1.855511409,-1.017475795,0.041009589,-0.205902383,1.953518714,2.488073877,-0.49641729,0.845817613,-0.739192345,1.071631494,-1.107649944,-0.870590603,0.458748684,-1.07476392,-0.748441281,1.154423067,0.522241214,-0.068869172,-0.256355454,0.205724205,-0.105699255,-0.575432712,-0.060093088,-0.140884565,-0.730569664,0.140497329,0.464909459,0.431223039,0.789309197,0.83367481,0.145078688,0.033339087,-0.766449814,0,1
102159777_2718673262669682284,3.548076729,-6.836483639,2.872869479,-2.178003809,1.043490764,5.140903937,2.686726554,1.646141081,-0.491211771,-1.232438046,-0.298034618,1.89723141,0.501346801,-0.794178505,1.397094965,0.746173378,0.86994353,-1.760678743,1.525636974,0.253663873,1.753511635,1.558617692,0.994710976,0.40212463,0.596120964,0.109550207,0.158665881,-0.879829865,0.578721502,1.520415529,-0.076292599,0.982672988,-0.621341081,0.368372447,0.01030095,1.548027508,0.130206772,0.41110357,0.599209931,-0.963475321,1,0
102159777_2719020488670720317,-6.709923986,4.721698737,-0.82394055,12.86442649,-11.36211399,12.36313056,-10.04540877,-2.558641202,-8.143260374,-2.599582384,-4.712556276,3.036283803,2.361803541,0.242780427,2.269485296,-2.179266218,-1.357989464,0.64131086,-0.449111548,-1.009947288,-0.731780105,1.513548488,-1.047975109,0.18787439,-0.20120574,0.353014068,0.425172366,-0.775961625,0.434299721,-0.274611551,-0.401150039,-0.894074998,-0.042703067,-0.298106252,0.665643651,-0.43976081,-0.351258583,-0.206751735,0.598713252,-0.221535177,0,1
102159777_2719265374671470044,-2.575468831,4.821643154,-0.1676797,10.19006107,-7.132130149,9.08364698,-8.146982636,-0.678382448,-2.282709414,-2.744490965,-3.269130528,4.13294711,0.139722519,1.726552282,-0.919324374,1.096343365,1.750757765,-0.668354125,-0.497198393,-3.260568293,-0.327933968,1.159176799,-2.102353268,2.582312534,0.080944328,2.314315382,0.345174715,0.676800324,3.026236072,-1.382437897,-2.364259863,-2.810685244,-3.009551202,1.176792824,-3.061796781,0.518798601,0.084800624,-3.487999884,0.235082603,-1.460467621,0,1
102159777_2719296538669344269,-0.683159439,6.290347192,-0.562319692,2.320139978,-2.684474926,-7.042997444,-3.259591434,0.942297359,4.969430776,-4.09619917,-0.670802697,-0.684778973,-1.314839989,1.760181603,1.740648586,1.096511071,-1.551365408,1.311092437,-0.812261795,1.853187149,0.983781516,-0.731427393,0.145959561,-0.034949329,0.326921219,0.07961162,-0.710443528,0.519125182,-0.693789494,-0.191595104,-1.115891803,-0.49344331,1.108491825,-0.422342196,-0.441893636,-0.698072678,-0.321288953,0.055346031,0.287197322,-0.786920401,0,1
102159777_2720499121668371807,-3.088183653,2.876589367,4.753804125,-1.667860745,0.935339121,4.76356548,3.984946868,-1.274592993,-3.223769285,-1.481820763,0.496140857,1.106617894,-4.16830642,-3.400979271,-0.824574137,-1.291454327,-0.001103731,0.781715385,0.226962326,0.142262449,-0.445180662,-0.403852858,1.240472532,0.140614045,1.0902857,-0.123309292,0.965990356,0.282093733,-0.543490767,0.552167899,1.677120011,-0.883430495,-1.903169592,0.134984646,-0.149208122,-0.764516422,-0.432197546,-0.141202854,0.242260318,-0.025482354,0,1
102159777_2721836721668820937,-6.660602077,4.677948508,-0.519320438,13.31983204,-12.14292508,13.00325092,-10.66207907,-2.642161707,-7.994057833,-2.34168816,-4.883672603,3.316516035,2.270724683,0.219824028,2.135020089,-1.798943449,-0.960243013,0.025762385,0.160025393,-1.062201792,-1.154509461,1.887136175,-1.550478866,0.417054375,-0.112305805,0.698352999,0.738319213,-0.621683024,1.245747148,-1.215191406,-0.592201958,-1.523185636,-0.326228554,-0.40228733,-0.479646072,-0.354377666,-0.017328125,-0.469430191,0.581957702,-0.405407343,0,1
102159777_2721890343672376361,-6.533680042,4.737321987,-0.590877678,12.57561993,-11.14876897,12.69030267,-10.05051839,-2.800541226,-7.774716648,-3.246270662,-5.624955135,2.781614852,2.960041045,0.276099782,2.500818011,-2.496389088,-1.296176215,0.470248131,-0.145754997,-0.399797916,-0.909538003,0.955801696,-1.136840115,-0.134983862,-0.027348911,0.048635581,-0.335365012,-0.692353856,-0.561298971,-0.347676999,-0.688103014,-0.218196258,-0.408708587,-0.289739622,0.014038189,0.207870635,-0.172701251,0.265801208,0.102234591,0.247196308,0,1
102159777_2722340918669755884,-3.159629916,4.185901705,-2.152574418,1.629559143,1.927801541,-0.982215444,4.277818173,3.884378321,-0.711283085,-0.261881049,-2.018626837,1.958247668,-3.781597939,-0.711718078,-0.356742354,-0.745832615,-2.037306749,0.890985047,0.835162819,0.911751634,-1.072513498,1.9352858,-0.329937884,-0.220690577,1.298026526,-0.430794357,1.024502137,-1.172460756,1.06847094,2.668067322,0.93423065,1.062796104,-1.073881097,-0.169011835,0.127143217,0.44330826,-0.892391546,-1.322552711,0.303234903,-0.534847965,0,1
102159777_2723466398667503056,-5.834329841,5.117925014,0.328350413,12.29016981,-10.51204416,11.71904692,-9.958374341,-1.331075475,-5.682668879,-2.576837473,-4.779790816,3.224601388,1.610298901,0.770824035,0.867329,-0.380981191,0.172810812,-1.224981591,0.168317217,-1.896375581,-0.921928026,1.644031802,-2.352373073,0.950869784,0.630677126,1.565826704,0.696553017,-0.710372741,2.006079088,-1.98522545,-1.203240357,-2.206333655,-1.051556071,0.722286461,-1.118089017,0.437862253,-0.225519486,-2.171983363,0.327622479,-1.053345668,0,1
102159777_2724086394668862043,0.854552886,4.969319307,-6.310748506,0.157861,4.129092012,-1.620359307,-1.705706002,0.466272868,-0.662432427,-2.945588967,2.680454324,0.756676423,0.471213635,0.14241084,0.393758187,-0.378941589,0.01116299,-0.353946954,-0.76890978,0.429979493,0.669616566,0.839664343,-0.958100816,-0.383482751,1.604687726,0.773449376,1.357721297,0.852311146,-0.323230419,0.67798913,-0.277813673,-0.358986829,0.766986867,-0.375947797,-0.530841999,-0.079715964,-0.457780203,0.074324535,-0.040288295,0.445855876,0,1
102159777_2724760226669942001,-9.833418194,0.983615827,0.15291066,3.931201565,4.277551098,1.996542107,5.81062372,-2.540787301,-2.062074142,1.429923969,-1.466217719,-1.523817467,-1.608659837,-1.955116768,-0.305386629,1.08162221,-0.950867168,-0.449629265,-0.528781028,-0.870931847,0.49514345,-0.393627977,1.000978068,0.854420949,0.936109886,0.420443264,1.207245971,-0.276461877,0.835406509,0.950093144,2.076417178,-0.362255408,-0.398545563,0.80645893,-0.187312466,0.775248447,0.298968623,0.104854982,-0.225847796,0.476108395,0,1
102159777_2724968930670877833,-5.756703072,5.079388786,0.119425663,12.30678137,-10.20754561,11.96996465,-9.960186143,-1.351446815,-5.874868782,-2.198093534,-4.890526878,3.615438453,1.621576716,0.85304957,1.231069989,-0.254451113,0.002265396,-1.008946848,0.089331971,-1.667182342,-1.039479513,1.752720501,-2.367168596,1.032951151,0.656786168,1.73594549,0.777999984,-0.52912972,2.101504304,-1.880156118,-1.046931608,-2.380706845,-1.278014008,0.758087009,-1.167262242,0.225043241,-0.255651154,-2.367980531,0.513252146,-1.224065242,0,1
102159777_2725257725672030018,-8.764250214,0.653815659,1.188412542,5.544312569,0.145598378,1.893163653,-1.035391354,-2.909517446,2.842753247,1.296741857,-3.039126469,-1.156442376,-0.200003642,-1.703192206,1.026524652,1.81493034,0.516327984,0.193469305,-1.475982489,0.856579171,0.498865765,-1.786225933,0.0762604,-1.722865151,0.685144976,0.264636376,1.518626459,-1.66296651,0.775621499,0.436219323,-0.983136093,1.040334044,-0.616507013,-0.782766774,-1.428150654,1.280071114,0.193618311,1.187099425,-1.052900111,-0.261395223,0,1
102159777_2725544667671034932,-11.59169794,-3.552053055,-1.160310508,1.097587254,-3.434693112,-1.298092146,-1.540882955,-0.695024102,-3.327037759,-0.740754718,3.692873743,-0.743657366,-4.653627472,-3.136569559,-1.683840338,0.96205998,1.722742926,3.25200853,1.306180246,2.972816144,0.342813,-1.335717262,-0.298864976,-0.834531262,-1.667564512,-1.789536671,-0.318624687,-1.656917688,-0.885155181,0.39133766,1.617682468,-0.954622878,-0.257917538,-0.503345289,-0.009754779,1.168651291,-0.111164155,-0.403337389,-0.225041512,1.01324851,0,1
102159777_2725994627668856661,-7.361754696,5.082757545,-0.428097511,13.80330459,-11.4826879,13.03727032,-10.15538927,-3.468006825,-8.429597482,-2.22164985,-4.945962357,3.811177839,2.633361551,0.070081024,1.843054552,-2.432415322,-1.943836843,0.375109183,0.039812198,-0.817975318,-1.099527819,1.243669901,-1.128395677,0.510482176,-0.126630488,0.59624929,0.463850014,-0.439033786,0.503227393,-0.306300188,-0.08083057,-0.643679554,0.330767037,-0.542093292,0.248569826,-0.197280689,0.0356411,0.402204882,0.229066558,-0.061087996,0,1
102159777_2726923392671859152,-2.176794045,3.21382032,6.087353184,3.005010803,-2.632341828,-2.17891309,-2.299848343,3.714876424,4.589517126,-3.353851942,2.739992149,1.327119078,-3.620713631,-0.424106063,-4.495618136,2.954702413,0.269760963,1.934522927,-4.053171863,-3.548449534,1.445469013,-0.38466944,0.35779368,0.481568341,-1.60961739,-0.763706239,-1.546397471,2.20814793,1.283199773,-0.765531213,0.011686852,0.095104482,-0.771652562,-0.246376716,-0.934463684,0.1104093,-0.339032298,2.129180537,1.249437606,-0.282528441,0,1
102159779_2743381563669492033,-5.917679462,1.182313626,-0.602020526,0.761728848,2.64885517,-0.053855621,3.735601671,-0.626760574,0.026954582,2.292553355,-2.870076969,1.784937602,-1.073661273,0.146822773,-1.5450907,0.121469354,-0.644887539,0.301474658,0.280745534,-1.168317517,-0.317726239,0.112860923,0.354578148,-0.23854116,1.284943096,0.319291114,-0.340081949,-1.365258087,0.208891609,0.703780869,-0.394621196,-0.336979886,-0.031549895,-0.155443274,-0.11104255,0.489703329,-0.48127864,0.960576871,0.119594032,-0.662939627,1,0
102159779_2744223355670212159,3.63933166,5.242513711,-11.19188401,-1.642062283,0.124010132,0.358021031,-2.930736992,0.006607135,1.546149828,-0.454255677,4.793130168,2.993697982,3.248741949,-3.061735759,1.157866104,0.102749489,0.874101531,-2.731252564,-1.678943502,0.038208796,0.574194724,-1.063770714,-0.693348116,0.984197596,2.615529019,-1.04273586,-0.646518348,0.728105642,-0.372013953,0.601524328,0.159530948,-0.116185144,-0.554768739,-0.914000213,0.171573632,0.310200023,-0.181491169,0.076544877,-0.778141731,0.622451842,0,1
102159779_2745694416672278435,-10.22258329,-1.031492983,-1.458400423,5.063664533,0.998633597,1.603049097,4.667910826,-0.856690105,-0.602478366,1.716693273,-1.483744981,-2.322548104,-1.178290414,-1.630027567,-1.210436551,1.356900347,-0.795927755,1.188015102,-1.217208207,0.720496689,0.226579057,-0.456785571,0.653027931,-1.666722683,2.247827159,-0.743420556,0.286562671,-1.202415126,1.341524945,0.831154498,2.133254208,0.194199375,0.794532353,-0.026890307,-0.760269458,-0.198386719,1.135123005,-0.695538013,0.20049813,0.273334881,0,1
102159779_2746306735669356301,-6.648082138,4.662966148,0.406550867,11.64365527,-10.60354598,10.49553812,-8.323800496,-1.734997766,-5.88491479,-3.278577988,-3.899120654,2.595848434,1.248104895,0.031471307,1.034679431,-1.084324261,-0.941818356,-0.365926634,-1.537183869,-1.67691786,-0.207512253,0.63719344,-1.133265976,-0.124571085,0.314158954,0.255730946,-0.016805621,-0.432434035,-0.054432628,-0.201318779,-1.122310169,-0.43441574,0.369561333,0.521703289,0.555757972,0.713080274,-0.839258467,-1.115878572,0.096555799,0.378771018,0,1
102159779_2746801506668456740,-10.4004675,-0.647936057,-0.788599585,2.034734523,1.07182452,0.943378408,2.120647381,-1.514205586,-0.354014638,1.273889135,-0.177814797,-1.267449986,-0.047685476,-0.945862782,-1.034476306,1.070704709,-0.615581162,0.087558606,-1.174750541,0.495445099,0.035557586,-1.227559342,1.265064686,-1.397344158,0.445587517,-0.194257327,0.493102457,0.162275535,0.661428932,0.220542583,0.711692475,-0.323674378,1.061951462,-0.169567698,-0.791029418,0.077703396,-0.130745202,-0.058186373,-0.479332071,0.066090799,0,1
102159779_2746852765671140911,-7.14091747,5.619847815,0.147294205,12.80586339,-11.90656742,13.18070089,-10.08443933,-3.206446724,-7.881522764,-3.528313803,-4.917015387,3.624811581,3.227605909,0.271491503,2.146475624,-2.504354487,-1.858044261,-0.729303175,-0.585669568,-1.153667863,-1.000183762,1.258250799,-1.391205453,0.237020723,0.31528456,0.866541929,-0.019786374,-0.55728569,-0.188043408,-0.970763631,-0.682774843,-0.219050338,0.094636774,0.345994898,-0.053589022,0.089950397,-0.431951526,0.060238842,0.090803601,0.03983478,0,1
102159779_2747183249669638233,2.43253469,6.494494558,-5.18269482,2.455075279,5.620574012,-0.528388167,-4.61839768,-0.368233358,0.018027249,-1.334916248,4.762582672,-1.106404116,0.751545926,0.44138392,0.646441847,0.655501738,0.537421771,-0.45445822,-1.105504234,-0.622732641,1.534276363,1.294586849,0.684721073,-0.583917746,-0.500998255,0.576530696,1.470829808,-0.082773633,0.208659173,0.748057549,-0.011221587,-0.089126171,1.29783631,0.915139876,0.142287264,-0.269647604,-0.389463885,-0.950339422,0.236492909,-0.011153876,0,1
102159779_2747573183668038919,-5.777250058,5.290390989,-0.219865165,11.93502644,-10.9819764,12.13879869,-10.01050092,-1.496236131,-6.411712155,-2.672238335,-4.661077894,3.444445604,2.793047859,1.145527604,1.545715885,-1.782285986,-0.532691582,-0.746895798,0.600321096,-1.899070053,-0.634086243,1.898015302,-1.80400689,0.731732956,0.115549454,1.367168072,0.200091079,-0.475770124,1.629055331,-1.794975833,-1.096379713,-1.869975691,-1.469687838,0.690975334,-0.460613454,0.104500577,-0.378329613,-1.404555733,0.450416777,-1.021258272,0,1
102159779_2748527576667568855,-7.480210794,5.046170152,-0.420419656,13.09924592,-11.96926112,12.87484844,-10.88680508,-3.051004301,-7.89346856,-2.955735523,-5.128816623,2.899641657,2.711451765,0.343312958,1.86988819,-2.085207168,-1.335415486,-0.687224236,0.547486308,-0.705202452,-1.30921083,1.676853226,-1.827040272,0.393787639,-0.043303288,0.650622887,0.193561616,-0.407856302,0.796341676,-1.358412406,-0.481433858,-1.049083427,-0.111687471,-0.504448705,-0.673787532,-0.348263392,0.145080798,-0.059999291,-0.084379751,-0.389340349,0,1
102159779_2748882224671908699,-2.58310441,0.246652826,1.586725775,-5.337136307,0.709267262,-3.718449184,-3.959459673,-4.452468182,0.768152247,-0.807778253,-1.666479944,-1.305420105,-2.507509916,1.485708727,1.521315903,0.047725884,1.463213227,1.514753847,0.568332263,-1.155343716,-0.402692612,1.470911982,0.101540289,-1.747218524,0.358117465,-0.140301103,-0.623568356,-0.304741182,-0.333274776,-0.02530244,-1.16623057,0.311143055,-0.365626067,-0.154347056,0.210680332,-0.017932548,0.971598737,0.296704319,-1.075550286,-0.215852063,0,1
102159779_2749844085669042459,0.698086465,6.44874751,8.485465008,4.067020728,-1.29979426,1.4873818,6.630683468,-4.132546791,0.56905278,0.780818708,2.635580123,-5.214342319,-3.675357099,-2.487378626,1.206411356,-6.159949123,4.054850669,1.570691147,-0.879445141,0.337479369,0.259233137,1.725642552,-0.140686938,0.311148785,-0.976817033,0.057807183,1.487205036,-1.181422198,-0.717428867,-0.031532002,-0.635017264,0.236582409,0.432385075,-1.815210378,0.660052045,0.824572691,-1.811165184,-1.958725867,-0.245691248,-0.433661981,0,1
102159779_2750395322669381491,4.245080539,7.545668788,8.111228337,5.242177699,0.330250111,-2.409096466,0.432199864,1.183122779,1.576886211,0.03532266,0.215601129,-3.786951834,-2.640902325,-1.019670425,1.593931472,-0.437799978,-1.199768467,-0.230740372,1.412343133,1.685960745,0.409984306,1.00864044,0.10888221,-0.714371294,1.612674475,-0.470085916,-0.809653344,-1.912899967,0.023078302,1.207762248,0.204765749,-0.449590103,-0.623469617,-0.394007214,0.96855914,-0.280932298,-1.421560362,0.082969227,0.437666203,0.520747888,0,1
102159779_2750633626670382804,-6.266093645,2.832663352,-3.001716279,3.45716883,5.323803884,0.747551133,6.292566542,1.342700924,0.418475933,-3.322279541,-3.126067883,0.066789189,-2.759862218,-2.941737419,0.525012466,-0.184958194,0.461641673,1.71314074,1.191338561,-0.256473298,-0.613974188,-0.112708146,-0.455360491,-0.068830104,1.810379553,0.235541702,1.333958734,-2.323170547,1.535743553,1.447047132,1.286018667,-0.386972507,-0.956835998,-1.029287523,-0.542287616,0.599725316,-0.39445403,-1.098905003,0.870115875,0.828790559,0,1
102159779_2751315278668620255,-8.181655304,-0.826376472,0.772932009,0.375195751,4.20695304,4.253796288,0.654054444,-0.928786178,1.586458533,3.296074384,-1.543676268,-1.926842487,-0.466624362,-1.59897752,-0.345528407,2.157405224,-1.368847434,0.436941475,-1.086537036,-0.910768907,-1.415576254,-1.101911202,0.834355275,-0.575575996,1.042990307,0.216294148,0.299744061,-0.944712839,0.78951951,0.787481443,-0.346614605,-1.067436366,0.265764424,-0.147748082,0.323848181,-0.00797952,0.026557419,1.37644203,-1.705104047,-0.373381578,0,1
102159779_2751696311669172239,-4.972755442,1.345516263,-3.302895746,2.644683937,0.242481187,-7.315485492,-3.586591345,-3.544254435,5.282415292,-1.516425617,-2.153060037,-0.980071322,1.937060013,2.365063985,3.960656993,0.405438371,2.271909044,0.697618758,-0.383756199,1.585445741,0.507364503,0.082898155,-1.067183881,1.007155041,1.366983702,-0.547162621,-0.392204069,-0.4020767,1.117530822,-0.034869203,-0.615688849,0.335833805,-0.232023668,-0.184023596,0.372710458,-0.35074682,0.508970282,-0.256162599,-0.328247594,0.544461321,0,1
102159779_2751765075669039112,5.273304033,8.467295011,-2.003607094,-1.129650903,-0.727127375,0.372211896,2.696465527,-2.192384433,0.287404742,3.411814267,-2.309885369,0.836580486,-0.312779038,2.778977359,0.042472509,1.242734664,0.534852542,-1.578835702,-1.578734204,-0.28088918,-1.493255807,0.064600752,-0.750471174,0.281271754,-0.810843339,-0.573334468,-0.072464916,0.596368638,-0.368344643,0.701751071,0.508465061,0.301391678,0.936946871,0.201196265,-0.128237663,-0.310130383,0.022748125,0.557948179,0.463686386,-0.120027467,0,1
102159779_2752202570670741720,6.991291058,9.657730521,-13.70351193,-1.134210513,-2.085466392,1.776688593,2.239712092,-5.188224808,2.433086455,-1.748088152,2.187932306,-1.687743919,-2.479564065,0.463184307,-2.388544043,4.266275294,-8.390066983,0.762699012,4.806130498,-1.334554715,1.210332811,4.12566833,-1.071218865,-1.89850227,-3.615225347,3.197714778,-2.800336239,-0.792510396,-1.157461967,-1.483974798,2.067594307,0.609518531,-1.993849886,-0.369669661,0.505802125,-0.586299788,1.767718294,-0.745776958,-0.195018198,-0.531197139,0,1
102159780_2753111229669615186,-6.135141273,5.193439101,0.141994795,12.69194046,-10.91919548,12.31670087,-10.14051273,-1.975744311,-6.27318966,-2.421076621,-4.754409647,3.186918278,2.065716616,0.824311754,1.646027242,-0.965047924,-0.285858209,-1.115970002,0.478865885,-1.813785489,-1.183149564,1.74858522,-2.168395502,0.869165169,0.491060006,1.361150476,0.950684608,-0.095895794,2.086787572,-1.813232592,-1.001721583,-2.079682914,-1.267861982,0.145673311,-1.418449674,0.029302341,-0.035620411,-1.424742446,0.758076223,-0.965766371,0,1
102159780_2754050911669202697,0.638908768,5.816516725,-3.842754768,2.158688833,4.337482963,-3.256492615,-3.729118618,0.695347125,-1.571522351,1.874701165,3.090525981,0.775488151,2.878759761,-0.081931716,1.993400572,-0.212558022,0.801697857,0.464428735,-0.877153219,0.590701958,-0.094609549,-0.144178421,-0.183210922,2.093048105,1.122662216,-0.719437785,1.066887435,-0.218536722,-0.148764523,0.009204474,-0.555075474,-0.098219886,0.439874781,0.469119518,-0.801367998,-0.603541033,-0.288901666,0.171743848,0.199001027,-0.854389512,0,1
102159780_2754211504667873352,-8.031082635,4.961823436,-0.379854067,13.49228896,-12.19277203,13.59780772,-9.846240522,-4.030583017,-8.72657565,-2.874262066,-4.455257639,3.359653305,3.208290535,-0.068751151,2.794322736,-3.415747513,-2.58975321,0.534232647,-0.394415453,-1.046208962,-0.984144418,0.719841587,-1.149825202,0.082049473,-0.397498966,-0.29257889,-0.028807837,-0.045026666,-0.817291572,0.376493783,0.430191201,0.183822739,0.661778755,-0.779783212,0.621265055,-0.479021497,0.065636934,1.897067403,0.294605832,0.61133871,0,1
102159780_2754582330671658685,-7.263737759,5.136390531,-0.44332284,13.06886598,-12.16886311,13.41179265,-10.03658298,-3.102873792,-8.116834244,-3.007081437,-4.993357756,3.636117295,2.706879848,0.153019896,2.382962419,-2.853119879,-2.163256472,0.162085871,-0.632465915,-1.170414118,-0.961450777,1.345653354,-1.414252582,0.352915653,-0.137332225,0.762076264,-0.021782927,-0.206724603,-0.128330009,-0.625441897,-0.297532995,-0.267623717,0.101678715,-0.023046581,0.26135868,-0.213487206,-0.010482136,0.248160831,0.170551344,-0.204925675,0,1
102159780_2755529358668095747,1.738124216,-1.279603426,-7.371178121,-3.417919127,-7.003828319,4.005030648,2.076372584,1.022005114,3.148519032,7.207380281,-1.05339146,5.195073279,-2.923461844,-0.621534386,-0.339894279,-2.698680578,-3.570470122,2.145099195,1.543083802,1.565425104,3.656364825,6.339628126,1.039666432,-2.067132918,-1.071819732,-3.779751717,1.024620305,-1.29119008,2.396994145,-0.411873777,-1.272301273,-0.571544722,-0.551402326,1.422750161,-2.121073194,-1.552200183,-1.581533423,0.264895421,-0.570849501,0.277428436,0,1
102159780_2756662804670356994,-7.365407031,-0.491078457,-5.356920582,0.903563144,0.145831845,-3.117627167,4.365362112,1.762855568,0.079907582,-0.484059749,-1.586439155,0.759327646,-4.528404741,-0.754565054,-1.547350758,-2.311095683,-1.208762102,1.061601585,0.424673664,0.612105258,-0.19142051,1.59174674,-1.249813785,1.192899343,0.749916815,-0.007692056,0.704380889,-1.299901504,-0.100979668,1.238817931,0.629632739,0.49528941,-1.11565191,1.149229208,-0.387012344,-0.072771275,-0.594032758,-0.583865801,0.250534834,0.237855222,0,1
102159780_2756964478668034992,-7.374469895,-1.499420126,0.123729294,3.108761383,-0.831152446,0.579991984,3.838357325,-1.659067295,0.141923364,-0.744610806,-0.250446973,-0.75115163,0.212839153,-3.242864074,-1.566973209,2.999355889,1.718055669,0.748469005,-0.719434764,1.406795115,0.011306348,-0.515058857,1.096145332,-0.402731772,0.576853643,-1.215798119,-0.20526623,-1.273406924,-0.54668589,0.294177062,0.381251868,-0.352674451,0.136381791,-1.174078893,-1.176362348,0.452756483,0.224015131,0.039277475,-0.898238532,1.525883067,0,1
